tick 50001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome10X,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,5.026548246,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,7.95E-09,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome11J,initOrgProp,area,8617.076494,volume,61038.02371,xcoor,0.87211589,ycoor,48.86338942,pH,6.934109593,,,,,,,,,,,,,,,,,,,,,,
endosome11J,initRabContent,RabB,4807.006835,RabC,3810.069659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome11J,initMembraneContent,exCxEn,0,oMHCIEn,0,cMHCIEn,0,pepMHCIEn,0,imCxEn,0,,,,,,,,,,,,,,,,,,,,,,
endosome11J,initSolubleContent,ovaEn,0,povaEn,0,protonEn,6.103802371,pepEn,0,NH3En,0,NH4En,0,,,,,,,,,,,,,,,,,,,,
endosome12n,initOrgProp,area,9185.405382,volume,66721.31259,xcoor,44.73392495,ycoor,49.35087867,pH,6.939348557,,,,,,,,,,,,,,,,,,,,,,
endosome12n,initRabContent,RabB,4336.993527,RabC,4848.411854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome12n,initMembraneContent,exCxEn,0,oMHCIEn,0,cMHCIEn,0,pepMHCIEn,0,imCxEn,0,,,,,,,,,,,,,,,,,,,,,,
endosome12n,initSolubleContent,ovaEn,0,povaEn,0,protonEn,6.672131259,pepEn,0,NH3En,0,NH4En,0,,,,,,,,,,,,,,,,,,,,
endosome13q,initOrgProp,area,313894.366,volume,1.64E+07,xcoor,28.21121742,ycoor,17.58473054,pH,4.751772582,,,,,,,,,,,,,,,,,,,,,,
endosome13q,initRabContent,RabI,651.5492262,RabG,3966.291485,RabH,5480.496621,RabE,1072.023122,RabF,3750.96545,RabC,3547.846766,RabD,284981.4127,RabA,6959.252051,RabB,3484.528498,,,,,,,,,,,,,,
endosome13q,initMembraneContent,EEA1,5.469760486,exCxEn,1.36E-05,R-TfaEn,3.54E-39,oMHCIEn,0.162813869,membraneMarker,0,M6PR,9.345022547,R-TfEn,1.99E-39,cMHCIEn,3.17E-07,pepMHCIEn,6.00E-43,REn,6.11E-04,imCxEn,1.36E-05,,,,,,,,,,
endosome13q,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,289568.0315,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,1.65E-07,solubleMarker,0,bead2,0,mvb,0.043860317,bead3,0,bead4,0,TfEn,0,pepEn,2.93E-35,bead1,0
endosome14R,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,31.15456892,ycoor,24.07502644,pH,6.921201218,,,,,,,,,,,,,,,,,,,,,,
endosome14R,initRabContent,RabB,3560.012809,RabC,3979.80956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome14R,initMembraneContent,exCxEn,0,oMHCIEn,0,cMHCIEn,0,pepMHCIEn,0,imCxEn,0,,,,,,,,,,,,,,,,,,,,,,
endosome14R,initSolubleContent,ovaEn,0,povaEn,0,protonEn,5.026548246,pepEn,0,NH3En,0,NH4En,0,,,,,,,,,,,,,,,,,,,,
endosome15T,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,32.75286674,ycoor,8.995369397,pH,6.921201218,,,,,,,,,,,,,,,,,,,,,,
endosome15T,initRabContent,RabG,1206.371579,RabH,1507.964474,RabE,3860.389053,RabF,965.0972632,,,,,,,,,,,,,,,,,,,,,,,,
endosome15T,initMembraneContent,EEA1,2.73E-05,exCxEn,7.85E-07,R-TfaEn,6.40E-44,oMHCIEn,1.39E-07,membraneMarker,0,M6PR,7.14E-05,cMHCIEn,4.55E-07,R-TfEn,3.64E-44,pepMHCIEn,0,REn,1.11E-08,imCxEn,7.85E-07,,,,,,,,,,
