tick 115001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome16e,initMembraneContent,EEA1,9.50E-05,exCxEn,2.88E-08,R-TfaEn,2.43E-43,oMHCIEn,7.13E-07,membraneMarker,0,M6PR,0.261821591,cMHCIEn,1.80E-06,R-TfEn,1.28E-43,pepMHCIEn,0,REn,4.05E-08,imCxEn,2.88E-08,,,,,,,,,,
endosome16e,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,0.005283217,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,4.54E-10,solubleMarker,0,mvb,11.14816336,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome17w,initOrgProp,area,12455.43838,volume,99421.64262,xcoor,48.82648922,ycoor,45.79361238,pH,7.302263647,,,,,,,,,,,,,,,,,,,,,,
endosome17w,initRabContent,RabA,0,RabB,5743.061729,RabC,2970.673259,RabD,3741.703397,,,,,,,,,,,,,,,,,,,,,,,,
endosome17w,initMembraneContent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome17w,initSolubleContent,protonEn,3.956981376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome18L,initOrgProp,area,871997.5033,volume,7.59E+07,xcoor,24.1399932,ycoor,25.59997493,pH,10.0560285,,,,,,,,,,,,,,,,,,,,,,
endosome18L,initRabContent,RabI,5450.550425,RabG,4687.768457,RabH,1339.323303,RabE,947.8285449,RabF,6659.369792,RabC,2957.41286,RabD,848547.9039,RabA,269.5669333,RabB,1137.779119,,,,,,,,,,,,,,
endosome18L,initMembraneContent,EEA1,0.060463832,exCxEn,2.04E-04,R-TfaEn,6.93E-41,oMHCIEn,3.90E-04,membraneMarker,0,M6PR,3.090660707,cMHCIEn,4.23E-04,R-TfEn,3.74E-41,pepMHCIEn,0,REn,1.17E-05,imCxEn,2.04E-04,,,,,,,,,,
endosome18L,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,5.671504982,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,2.29E-07,solubleMarker,0,mvb,48.99242832,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome19n,initOrgProp,area,245406.4518,volume,1.11E+07,xcoor,20.19139246,ycoor,20.10243259,pH,10.03746269,,,,,,,,,,,,,,,,,,,,,,
endosome19n,initRabContent,RabI,2973.523521,RabG,3209.672355,RabH,1634.336192,RabE,978.2780685,RabF,3275.946895,RabC,6658.226441,RabD,223329.2127,RabA,2827.427832,RabB,519.827782,,,,,,,,,,,,,,
endosome19n,initMembraneContent,EEA1,0.003051516,exCxEn,9.62E-11,R-TfaEn,1.17E-43,oMHCIEn,1.70E-05,membraneMarker,0,M6PR,0.007631705,cMHCIEn,8.19E-07,R-TfEn,6.60E-44,pepMHCIEn,0,REn,2.02E-08,imCxEn,9.62E-11,,,,,,,,,,
endosome19n,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,0.016816134,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,6.38E-10,solubleMarker,0,mvb,7.205945224,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome20a,initOrgProp,area,329742.1662,volume,1.78E+07,xcoor,28.52305758,ycoor,17.73908694,pH,10.19961165,,,,,,,,,,,,,,,,,,,,,,
endosome20a,initRabContent,RabI,1892.76455,RabG,3399.49825,RabH,4991.941519,RabE,4296.449426,RabF,3660.000555,RabC,3452.276973,RabD,302666.689,RabA,1248.764043,RabB,4133.78183,,,,,,,,,,,,,,
endosome20a,initMembraneContent,EEA1,5.74E-05,exCxEn,2.83E-06,R-TfaEn,3.40E-41,oMHCIEn,7.75E-05,membraneMarker,0,M6PR,9.74E-06,R-TfEn,1.82E-41,cMHCIEn,2.02E-04,pepMHCIEn,0,REn,5.71E-06,imCxEn,2.83E-06,,,,,,,,,,
endosome20a,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,0.122147395,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,2.14E-10,solubleMarker,0,bead2,0,mvb,7.875681593,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome21B,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,25.36394282,ycoor,16.66662109,pH,7.697933728,,,,,,,,,,,,,,,,,,,,,,
endosome21B,initRabContent,RabC,7539.822369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome21B,initMembraneContent,EEA1,2.00E-04,exCxEn,1.47E-04,R-TfaEn,3.65E-39,oMHCIEn,0.00932456,membraneMarker,0,M6PR,0.0019357,cMHCIEn,0.018784737,R-TfEn,1.28E-39,pepMHCIEn,0,REn,4.97E-04,imCxEn,1.47E-04,,,,,,,,,,
endosome21B,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,0.007711297,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,1.76E-09,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome22u,initOrgProp,area,254710.8223,volume,1.20E+07,xcoor,22.11635557,ycoor,22.47739955,pH,10.07851848,,,,,,,,,,,,,,,,,,,,,,
endosome22u,initRabContent,RabI,299.3173843,RabG,1696.984462,RabH,5322.499073,RabE,6805.871307,RabF,5182.810353,RabC,833.7456269,RabD,231411.1149,RabA,665.9956259,RabB,2492.483571,,,,,,,,,,,,,,
endosome22u,initMembraneContent,EEA1,0.003482798,exCxEn,8.57E-10,R-TfaEn,1.63E-44,oMHCIEn,2.75E-07,membraneMarker,0,M6PR,0.005387862,cMHCIEn,7.93E-08,R-TfEn,7.64E-45,pepMHCIEn,0,REn,2.54E-09,imCxEn,8.57E-10,,,,,,,,,,
endosome22u,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,5.17E-04,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,4.05E-11,solubleMarker,0,mvb,8.773925064,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome23K,initOrgProp,area,11309.73355,volume,100530.9649,xcoor,25.83441476,ycoor,17.90712358,pH,7.303231498,,,,,,,,,,,,,,,,,,,,,,
endosome23K,initRabContent,RabI,2261.946711,RabG,1447.645895,RabH,1809.557368,RabE,4632.466863,RabF,1158.116716,,,,,,,,,,,,,,,,,,,,,,
endosome23K,initMembraneContent,EEA1,0,exCxEn,1.62E-06,R-TfaEn,3.69E-46,oMHCIEn,3.64E-11,membraneMarker,0,M6PR,185.9327659,cMHCIEn,6.09E-09,R-TfEn,5.03E-47,pepMHCIEn,0,REn,9.09E-11,imCxEn,1.62E-06,,,,,,,,,,
