FeEn,LyEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,0.0,0.0,0.0,18.1825,6755400.0,5910.76,135.138,72904.0,4029.87,7025.85,3592.76,1192.61,3501.02,0.0,0.0,6853690.0,0.0,0.0,0.0,0.0,366.0,0.0,0.0,8.7929,0.0,0.0,819.422,1.0,4601.0,5.09262E8,
0.0,0.0,0.0,0.0,18.1825,6745490.0,5902.09,134.94,72797.1,4023.96,7015.54,3587.49,1190.86,3495.88,0.0,0.0,6843640.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,8.79295,0.0,0.0,819.422,1.0,4701.0,5.09312E8,
0.0,0.0,0.0,0.0,18.1825,6740540.0,5897.75,134.841,72743.6,4021.0,7010.39,3584.86,1189.99,3493.32,0.0,0.0,6838610.0,0.0,0.0,0.0,0.0,369.0,0.0,0.0,8.79297,0.0,0.0,819.422,1.0,4801.0,5.09337E8,
0.0,0.0,0.0,0.0,18.1825,6735580.0,5893.42,134.741,72690.1,4018.05,7005.24,3582.22,1189.11,3490.75,0.0,0.0,6833590.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,8.79299,0.0,0.0,819.422,1.0,4901.0,5.09362E8,
0.0,0.0,0.0,0.0,18.1825,6735580.0,5893.42,134.741,72690.1,4018.05,7005.24,3582.22,1189.11,3490.75,0.0,0.0,6833590.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,8.79299,0.0,0.0,819.422,1.0,5001.0,5.09362E8,
0.0,0.0,0.0,0.0,18.1825,6730630.0,5889.08,134.642,72636.6,4015.09,7000.09,3579.59,1188.24,3488.18,0.0,0.0,6828560.0,0.0,0.0,0.0,0.0,371.0,0.0,0.0,8.79301,0.0,0.0,819.422,1.0,5101.0,5.09388E8,
0.0,0.0,0.0,0.0,18.1825,6730630.0,5889.08,134.642,72636.6,4015.09,7000.09,3579.59,1188.24,3488.18,0.0,0.0,6828560.0,0.0,0.0,0.0,0.0,371.0,0.0,0.0,8.79301,0.0,0.0,819.422,1.0,5201.0,5.09388E8,
0.0,0.0,0.0,0.0,18.1825,6730630.0,5889.08,134.642,72636.6,4015.09,7000.09,3579.59,1188.24,3488.18,0.0,0.0,6828560.0,0.0,0.0,0.0,0.0,371.0,0.0,0.0,8.79301,0.0,0.0,819.422,1.0,5301.0,5.09388E8,
0.0,0.0,0.0,0.0,18.1825,6705860.0,5867.41,134.147,72369.3,4000.31,6974.32,3566.41,1183.86,3475.34,0.0,0.0,6803430.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,8.79312,0.0,0.0,819.422,1.0,5401.0,5.09513E8,
0.0,0.0,0.0,0.0,18.1825,6700900.0,5863.07,134.048,72315.8,3997.36,6969.17,3563.78,1182.99,3472.77,0.0,0.0,6798400.0,0.0,0.0,0.0,0.0,377.0,0.0,0.0,8.79314,0.0,0.0,819.422,1.0,5501.0,5.09538E8,
0.0,0.0,0.0,0.0,18.1825,6695950.0,5858.74,133.949,72262.4,3994.4,6964.02,3561.14,1182.11,3470.21,0.0,0.0,6793370.0,0.0,0.0,0.0,0.0,378.0,0.0,0.0,8.79316,0.0,0.0,819.422,1.0,5601.0,5.09564E8,
0.0,0.0,0.0,0.0,18.1825,6690990.0,5854.4,133.849,72208.9,3991.45,6958.86,3558.51,1181.24,3467.64,0.0,0.0,6788350.0,0.0,0.0,0.0,0.0,379.0,0.0,0.0,8.79318,0.0,0.0,819.422,1.0,5701.0,5.09589E8,
0.0,0.0,0.0,0.0,18.1825,6686040.0,5850.07,133.75,72155.4,3988.49,6953.71,3555.87,1180.36,3465.07,0.0,0.0,6783320.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,8.7932,0.0,0.0,819.422,1.0,5801.0,5.09614E8,
