RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xPM,
2307000.0,1453000.0,1180000.0,5097000.0,7306000.0,3868000.0,1529000.0,1502000.0,1843000.0,2.4099999999999997E8,
2303000.0,1457000.0,1181000.0,5097000.0,7287000.0,3868000.0,1548000.0,1520000.0,1806000.0,2.4109999999999997E8,
2331000.0,1457000.0,1170000.0,5097000.0,7271000.0,3879000.0,1552000.0,1497000.0,1969000.0,2.4109999999999997E8,
2334000.0,1457000.0,1171000.0,5116000.0,7272000.0,3875000.0,1542000.0,1527000.0,2072000.0,2.4109999999999997E8,
2332000.0,1458000.0,1172000.0,5116000.0,7262000.0,3894000.0,1511000.0,1527000.0,2072000.0,2.4109999999999997E8,
2319000.0,1459000.0,1173000.0,5126000.0,7250000.0,3875000.0,1511000.0,1553000.0,2046000.0,2.4109999999999997E8,
2310000.0,1461000.0,1175000.0,5126000.0,7229000.0,3872000.0,1511000.0,1633000.0,1966000.0,2.4109999999999997E8,
2328000.0,1462000.0,1176000.0,5130000.0,7190000.0,3861000.0,1503000.0,1672000.0,2041000.0,2.4119999999999997E8,
2327000.0,1461000.0,1178000.0,5126000.0,7098000.0,3866000.0,1494000.0,1733000.0,1978000.0,2.4129999999999997E8,
2293000.0,1467000.0,1179000.0,5153000.0,7106000.0,3835000.0,1528000.0,1698000.0,1978000.0,2.4129999999999997E8,
2288000.0,1471000.0,1180000.0,5153000.0,7104000.0,3826000.0,1540000.0,1697000.0,1956000.0,2.4129999999999997E8,
2281000.0,1472000.0,1180000.0,5153000.0,7078000.0,3817000.0,1540000.0,1780000.0,1853000.0,2.4139999999999997E8,
2269000.0,1477000.0,1182000.0,5150000.0,7611000.0,3272000.0,1523000.0,1787000.0,1842000.0,2.4139999999999997E8,
2298000.0,1481000.0,1183000.0,5150000.0,7596000.0,3911000.0,905100.0,1779000.0,1874000.0,2.4139999999999997E8,
2326000.0,1484000.0,1184000.0,5150000.0,7608000.0,3905000.0,898600.0,1779000.0,1930000.0,2.4139999999999997E8,
2357000.0,1484000.0,1185000.0,5150000.0,7620000.0,3988000.0,808700.0,1785000.0,1938000.0,2.4129999999999997E8,
2336000.0,1483000.0,1186000.0,5169000.0,7892000.0,3706000.0,783100.0,1815000.0,1904000.0,2.4139999999999997E8,
2349000.0,1483000.0,1188000.0,5169000.0,7853000.0,3712000.0,777100.0,1815000.0,1984000.0,2.4139999999999997E8,
2361000.0,1489000.0,1189000.0,5169000.0,7830000.0,3696000.0,777100.0,1809000.0,2157000.0,2.4139999999999997E8,
2350000.0,1490000.0,1190000.0,5177000.0,7817000.0,3701000.0,771000.0,1809000.0,2157000.0,2.4139999999999997E8,
2370000.0,1489000.0,1192000.0,5194000.0,7840000.0,3696000.0,752900.0,1827000.0,2138000.0,2.4139999999999997E8,
2378000.0,1493000.0,1194000.0,5194000.0,7852000.0,3688000.0,749100.0,1833000.0,2132000.0,2.4139999999999997E8,
2376000.0,1494000.0,1196000.0,5189000.0,7858000.0,3688000.0,747500.0,1839000.0,2121000.0,2.4139999999999997E8,
2384000.0,1495000.0,1197000.0,5171000.0,9178000.0,2357000.0,739300.0,1885000.0,2056000.0,2.4139999999999997E8,
2355000.0,1495000.0,1197000.0,5199000.0,9165000.0,2353000.0,731600.0,1891000.0,2050000.0,2.4139999999999997E8,
2347000.0,1496000.0,1199000.0,5199000.0,9175000.0,2306000.0,766000.0,1897000.0,2004000.0,2.4149999999999997E8,
2344000.0,1499000.0,1199000.0,5199000.0,9704000.0,1800000.0,748800.0,1905000.0,1990000.0,2.4149999999999997E8,
2333000.0,1503000.0,1201000.0,5199000.0,9703000.0,1776000.0,754300.0,1895000.0,1990000.0,2.4149999999999997E8,
2325000.0,1504000.0,1203000.0,5199000.0,9679000.0,1781000.0,754500.0,1888000.0,1980000.0,2.4149999999999997E8,
2383000.0,1505000.0,1205000.0,5199000.0,9720000.0,1732000.0,771800.0,1865000.0,2166000.0,2.4149999999999997E8,
2382000.0,1505000.0,1205000.0,5190000.0,9683000.0,1744000.0,764700.0,1869000.0,2156000.0,2.4149999999999997E8,
2309000.0,1507000.0,1207000.0,5254000.0,9683000.0,1750000.0,778800.0,1849000.0,2156000.0,2.4149999999999997E8,
2301000.0,1510000.0,1207000.0,5254000.0,9647000.0,1740000.0,783600.0,1862000.0,2131000.0,2.4159999999999997E8,
2353000.0,1514000.0,1208000.0,5275000.0,9659000.0,1711000.0,813600.0,1849000.0,2218000.0,2.4149999999999997E8,
2352000.0,1514000.0,1209000.0,5275000.0,9647000.0,1713000.0,1706000.0,944300.0,2218000.0,2.4149999999999997E8,
2363000.0,1518000.0,1198000.0,5275000.0,9558000.0,1694000.0,1708000.0,1031000.0,2145000.0,2.4159999999999997E8,
2356000.0,1519000.0,1199000.0,5275000.0,9575000.0,1686000.0,1719000.0,1099000.0,2040000.0,2.4159999999999997E8,
2355000.0,1518000.0,1200000.0,5270000.0,9587000.0,1674000.0,1746000.0,1158000.0,1955000.0,2.4159999999999997E8,
2351000.0,1521000.0,1201000.0,5261000.0,9564000.0,1679000.0,1748000.0,1170000.0,1917000.0,2.4169999999999997E8,
2345000.0,1526000.0,1202000.0,5274000.0,9574000.0,1668000.0,1757000.0,1204000.0,1900000.0,2.4159999999999997E8,
2374000.0,1530000.0,1203000.0,5274000.0,9566000.0,1666000.0,1743000.0,1260000.0,2045000.0,2.4159999999999997E8,
2372000.0,1530000.0,1205000.0,5274000.0,9543000.0,1654000.0,1742000.0,1319000.0,1985000.0,2.4169999999999997E8,
2369000.0,1533000.0,1206000.0,5274000.0,9553000.0,1655000.0,1740000.0,1322000.0,1958000.0,2.4169999999999997E8,
2364000.0,1537000.0,1207000.0,5274000.0,9525000.0,1655000.0,1753000.0,1399000.0,1868000.0,2.4169999999999997E8,
2345000.0,1538000.0,1192000.0,5292000.0,9511000.0,1650000.0,1752000.0,1386000.0,1868000.0,2.4169999999999997E8,
2342000.0,1541000.0,1193000.0,5292000.0,9523000.0,1645000.0,1746000.0,1408000.0,1845000.0,2.4169999999999997E8,
2339000.0,1541000.0,1195000.0,5292000.0,9504000.0,1650000.0,1741000.0,1431000.0,1822000.0,2.4179999999999997E8,
2336000.0,1541000.0,1198000.0,5272000.0,9501000.0,1645000.0,1750000.0,1469000.0,1776000.0,2.4179999999999997E8,
2329000.0,1542000.0,1199000.0,5277000.0,9495000.0,1642000.0,1746000.0,1469000.0,1776000.0,2.4179999999999997E8,
2300000.0,1547000.0,1200000.0,5301000.0,9470000.0,1632000.0,1746000.0,1469000.0,1776000.0,2.4179999999999997E8,
2275000.0,1549000.0,1201000.0,5323000.0,9431000.0,1627000.0,1751000.0,1536000.0,1690000.0,2.4189999999999997E8,
2238000.0,1550000.0,1181000.0,5356000.0,9418000.0,1634000.0,1739000.0,1599000.0,1625000.0,2.4189999999999997E8,
2233000.0,1552000.0,1183000.0,5356000.0,9399000.0,1646000.0,1721000.0,1605000.0,1619000.0,2.4189999999999997E8,
2270000.0,1556000.0,1183000.0,5356000.0,9387000.0,1650000.0,1712000.0,1605000.0,1729000.0,2.4189999999999997E8,
2268000.0,1557000.0,1184000.0,5356000.0,9401000.0,1624000.0,1717000.0,1610000.0,1718000.0,2.4189999999999997E8,
2265000.0,1559000.0,1185000.0,5352000.0,9367000.0,1624000.0,1717000.0,1623000.0,1705000.0,2.4199999999999997E8,
2264000.0,1560000.0,1186000.0,5352000.0,9324000.0,1619000.0,1736000.0,1596000.0,1705000.0,2.4199999999999997E8,
2288000.0,1561000.0,1186000.0,5347000.0,9805000.0,1126000.0,1731000.0,1591000.0,1732000.0,2.4199999999999997E8,
2306000.0,1560000.0,1188000.0,5347000.0,9797000.0,1143000.0,1707000.0,1615000.0,1785000.0,2.4199999999999997E8,
2327000.0,1562000.0,1189000.0,5347000.0,9769000.0,1126000.0,1711000.0,1667000.0,1830000.0,2.4199999999999997E8,
2330000.0,1570000.0,1190000.0,5353000.0,9775000.0,1131000.0,1701000.0,1748000.0,1867000.0,2.4199999999999997E8,
2325000.0,1571000.0,1194000.0,5353000.0,9746000.0,1136000.0,2511000.0,1005000.0,1795000.0,2.4199999999999997E8,
2322000.0,1574000.0,1194000.0,5353000.0,9692000.0,1131000.0,2511000.0,1042000.0,1737000.0,2.4209999999999997E8,
2318000.0,1577000.0,1195000.0,5353000.0,9692000.0,1119000.0,2507000.0,1105000.0,1674000.0,2.4209999999999997E8,
2311000.0,1577000.0,1194000.0,5392000.0,9698000.0,1119000.0,2510000.0,1131000.0,1904000.0,2.4209999999999997E8,
2323000.0,1579000.0,1195000.0,5390000.0,9641000.0,1119000.0,2535000.0,1107000.0,1989000.0,2.4209999999999997E8,
2293000.0,1583000.0,1195000.0,5416000.0,9648000.0,1119000.0,2537000.0,1121000.0,1953000.0,2.4209999999999997E8,
2278000.0,1590000.0,1196000.0,5423000.0,9631000.0,1114000.0,2523000.0,1173000.0,1900000.0,2.4209999999999997E8,
2299000.0,1594000.0,1197000.0,5418000.0,1.011E7,612500.0,2524000.0,1177000.0,1962000.0,2.4209999999999997E8,
2297000.0,1594000.0,1199000.0,5409000.0,1.011E7,625900.0,2519000.0,1181000.0,1949000.0,2.4209999999999997E8,
2227000.0,1595000.0,1199000.0,5467000.0,1.008E7,1456000.0,1697000.0,1184000.0,1938000.0,2.4219999999999997E8,
2258000.0,1591000.0,1201000.0,5474000.0,1.005E7,1449000.0,1697000.0,1220000.0,1922000.0,2.4219999999999997E8,
2240000.0,1593000.0,1201000.0,5485000.0,1.002E7,1443000.0,2035000.0,897700.0,1907000.0,2.4219999999999997E8,
2251000.0,1595000.0,1203000.0,5480000.0,9997000.0,1443000.0,2043000.0,889700.0,2012000.0,2.4219999999999997E8,
2244000.0,1602000.0,1203000.0,5480000.0,9974000.0,1455000.0,2031000.0,889700.0,2012000.0,2.4219999999999997E8,
2267000.0,1600000.0,1202000.0,5474000.0,9964000.0,1462000.0,2021000.0,894900.0,2033000.0,2.4219999999999997E8,
2218000.0,1603000.0,1203000.0,5519000.0,9917000.0,1460000.0,2030000.0,886100.0,2033000.0,2.4229999999999997E8,
2220000.0,1606000.0,1205000.0,5534000.0,9898000.0,1450000.0,2028000.0,884500.0,2130000.0,2.4229999999999997E8,
2210000.0,1607000.0,1191000.0,5543000.0,9863000.0,1456000.0,2027000.0,879700.0,2130000.0,2.4229999999999997E8,
2207000.0,1608000.0,1192000.0,5539000.0,9848000.0,1464000.0,2019000.0,879600.0,2130000.0,2.4239999999999997E8,
2204000.0,1608000.0,1195000.0,5535000.0,9852000.0,1467000.0,2018000.0,890800.0,2114000.0,2.4239999999999997E8,
2200000.0,1610000.0,1196000.0,5530000.0,9825000.0,1455000.0,2024000.0,894900.0,2104000.0,2.4239999999999997E8,
2223000.0,1609000.0,1196000.0,5527000.0,9796000.0,1453000.0,2020000.0,894900.0,2194000.0,2.4239999999999997E8,
2222000.0,1609000.0,1198000.0,5527000.0,9755000.0,1452000.0,2031000.0,880500.0,2191000.0,2.4249999999999997E8,
2288000.0,1609000.0,1198000.0,5527000.0,9763000.0,1444000.0,2031000.0,891600.0,2327000.0,2.4239999999999997E8,
2282000.0,1615000.0,1199000.0,5523000.0,9755000.0,1446000.0,2033000.0,901200.0,2310000.0,2.4239999999999997E8,
2304000.0,1620000.0,1200000.0,5518000.0,9714000.0,1446000.0,2033000.0,934000.0,2389000.0,2.4239999999999997E8,
2291000.0,1620000.0,1202000.0,5529000.0,9706000.0,1454000.0,2019000.0,934000.0,2389000.0,2.4239999999999997E8,
2285000.0,1617000.0,1205000.0,5529000.0,9692000.0,1454000.0,2019000.0,944400.0,2379000.0,2.4239999999999997E8,
2246000.0,1622000.0,1207000.0,5556000.0,9680000.0,1455000.0,2012000.0,954600.0,2369000.0,2.4249999999999997E8,
2242000.0,1625000.0,1207000.0,5556000.0,9637000.0,1446000.0,2010000.0,964200.0,2342000.0,2.4249999999999997E8,
2199000.0,1630000.0,1207000.0,5590000.0,9602000.0,1456000.0,1997000.0,982000.0,2304000.0,2.4249999999999997E8,
2197000.0,1626000.0,1207000.0,5582000.0,9601000.0,1445000.0,1997000.0,992400.0,2294000.0,2.4259999999999997E8,
2193000.0,1626000.0,1210000.0,5582000.0,1.018E7,832000.0,1999000.0,1014000.0,2264000.0,2.4259999999999997E8,
2192000.0,1625000.0,1212000.0,5582000.0,1.018E7,832000.0,2029000.0,1055000.0,2193000.0,2.4259999999999997E8,
2187000.0,1629000.0,1213000.0,5572000.0,1.016E7,832000.0,2043000.0,1066000.0,2167000.0,2.4259999999999997E8,
2186000.0,1628000.0,1214000.0,5570000.0,1.016E7,845400.0,2036000.0,1155000.0,2072000.0,2.4259999999999997E8,
2183000.0,1630000.0,1216000.0,5565000.0,1.015E7,852700.0,2028000.0,1241000.0,1986000.0,2.4259999999999997E8,
2263000.0,1630000.0,1218000.0,5560000.0,1.014E7,847900.0,2028000.0,1275000.0,2269000.0,2.4259999999999997E8,
2256000.0,1631000.0,1218000.0,5560000.0,1.012E7,1851000.0,1030000.0,1299000.0,2240000.0,2.4259999999999997E8,
2250000.0,1635000.0,1220000.0,5555000.0,1.012E7,1851000.0,1030000.0,1329000.0,2210000.0,2.4259999999999997E8,
2317000.0,1639000.0,1221000.0,5555000.0,1.012E7,1846000.0,1048000.0,1323000.0,2367000.0,2.4249999999999997E8,
2403000.0,1640000.0,1203000.0,5551000.0,1.015E7,1836000.0,1037000.0,1323000.0,2416000.0,2.4239999999999997E8,
2449000.0,1640000.0,1205000.0,5546000.0,1.015E7,1849000.0,1024000.0,1343000.0,2543000.0,2.4239999999999997E8,
2427000.0,1641000.0,1206000.0,5579000.0,1.011E7,1848000.0,1043000.0,1347000.0,2521000.0,2.4239999999999997E8,
2421000.0,1645000.0,1208000.0,5574000.0,1.037E7,1552000.0,1051000.0,1351000.0,2509000.0,2.4239999999999997E8,
2413000.0,1652000.0,1208000.0,5570000.0,1.038E7,1553000.0,1044000.0,1424000.0,2436000.0,2.4239999999999997E8,
2408000.0,1654000.0,1188000.0,5570000.0,1.034E7,1553000.0,1044000.0,1424000.0,2436000.0,2.4249999999999997E8,
2393000.0,1658000.0,1190000.0,5579000.0,1.033E7,1552000.0,1037000.0,1436000.0,2424000.0,2.4249999999999997E8,
2412000.0,1661000.0,1190000.0,5595000.0,1.031E7,1551000.0,1035000.0,1473000.0,2442000.0,2.4249999999999997E8,
2436000.0,1665000.0,1191000.0,5595000.0,1.028E7,1557000.0,1044000.0,1480000.0,2496000.0,2.4249999999999997E8,
2483000.0,1667000.0,1192000.0,5615000.0,1.025E7,1567000.0,1042000.0,1492000.0,2564000.0,2.4249999999999997E8,
2479000.0,1670000.0,1194000.0,5611000.0,1.023E7,1560000.0,1036000.0,1492000.0,2564000.0,2.4249999999999997E8,
2479000.0,1670000.0,1194000.0,5611000.0,1.02E7,1576000.0,1020000.0,1504000.0,2552000.0,2.4249999999999997E8,
2508000.0,1669000.0,1195000.0,5611000.0,1.014E7,1570000.0,1029000.0,1532000.0,2605000.0,2.4259999999999997E8,
2502000.0,1673000.0,1197000.0,5611000.0,1.009E7,1576000.0,1022000.0,1600000.0,2537000.0,2.4259999999999997E8,
2498000.0,1676000.0,1198000.0,5611000.0,1.005E7,1576000.0,1022000.0,1681000.0,2456000.0,2.4269999999999997E8,
2518000.0,1687000.0,1198000.0,5611000.0,1.006E7,1564000.0,1047000.0,1718000.0,2425000.0,2.4259999999999997E8,
2530000.0,1690000.0,1198000.0,5660000.0,1.004E7,1564000.0,1047000.0,1735000.0,2533000.0,2.4259999999999997E8,
2567000.0,1694000.0,1200000.0,5660000.0,1.005E7,1536000.0,1037000.0,1809000.0,2579000.0,2.4259999999999997E8,
2563000.0,1697000.0,1200000.0,5660000.0,1.006E7,1527000.0,1037000.0,1857000.0,2531000.0,2.4259999999999997E8,
2556000.0,1704000.0,1200000.0,5660000.0,1.001E7,1527000.0,1050000.0,1951000.0,2424000.0,2.4259999999999997E8,
2607000.0,1707000.0,1201000.0,5660000.0,9999000.0,1977000.0,605500.0,1943000.0,2434000.0,2.4259999999999997E8,
2598000.0,1709000.0,1203000.0,5656000.0,1.001E7,1970000.0,601600.0,1943000.0,2419000.0,2.4259999999999997E8,
2623000.0,1710000.0,1205000.0,5641000.0,9981000.0,1964000.0,638200.0,1954000.0,2447000.0,2.4259999999999997E8,
2621000.0,1711000.0,1207000.0,5636000.0,9940000.0,1969000.0,636000.0,1953000.0,2430000.0,2.4259999999999997E8,
2670000.0,1710000.0,1209000.0,5632000.0,9951000.0,1958000.0,636000.0,1979000.0,2457000.0,2.4259999999999997E8,
2695000.0,1712000.0,1210000.0,5624000.0,9942000.0,1958000.0,640000.0,1980000.0,2476000.0,2.4259999999999997E8,
2691000.0,1713000.0,1211000.0,5621000.0,9931000.0,1958000.0,646700.0,1978000.0,2465000.0,2.4259999999999997E8,
2741000.0,1713000.0,1212000.0,5621000.0,9943000.0,1946000.0,666900.0,1958000.0,2568000.0,2.4249999999999997E8,
2721000.0,1713000.0,1214000.0,5638000.0,9931000.0,1936000.0,666900.0,1976000.0,2550000.0,2.4259999999999997E8,
2716000.0,1715000.0,1217000.0,5633000.0,9913000.0,1937000.0,669200.0,2044000.0,2473000.0,2.4259999999999997E8,
2731000.0,1719000.0,1217000.0,5651000.0,9895000.0,1935000.0,671400.0,2056000.0,2508000.0,2.4259999999999997E8,
2701000.0,1724000.0,1218000.0,5676000.0,9887000.0,1934000.0,702200.0,2046000.0,2483000.0,2.4259999999999997E8,
2718000.0,1722000.0,1220000.0,5683000.0,9887000.0,1950000.0,686100.0,2046000.0,2555000.0,2.4249999999999997E8,
2718000.0,1721000.0,1222000.0,5679000.0,9880000.0,1952000.0,692100.0,2095000.0,2494000.0,2.4259999999999997E8,
2752000.0,1718000.0,1222000.0,5674000.0,9835000.0,1952000.0,697800.0,2113000.0,2476000.0,2.4259999999999997E8,
2748000.0,1721000.0,1223000.0,5670000.0,9849000.0,1945000.0,706300.0,2201000.0,2374000.0,2.4259999999999997E8,
2742000.0,1720000.0,1224000.0,5670000.0,9863000.0,1937000.0,699900.0,2211000.0,2363000.0,2.4259999999999997E8,
2716000.0,1727000.0,1224000.0,5689000.0,9775000.0,1941000.0,705200.0,2242000.0,2323000.0,2.4269999999999997E8,
2695000.0,1727000.0,1225000.0,5710000.0,9751000.0,1941000.0,713000.0,2270000.0,2275000.0,2.4269999999999997E8,
2694000.0,1727000.0,1226000.0,5710000.0,9751000.0,1941000.0,737300.0,2246000.0,2263000.0,2.4269999999999997E8,
2693000.0,1726000.0,1226000.0,5707000.0,9757000.0,1926000.0,744000.0,2269000.0,2224000.0,2.4269999999999997E8,
2665000.0,1729000.0,1227000.0,5754000.0,9743000.0,1926000.0,758400.0,2289000.0,2263000.0,2.4269999999999997E8,
2664000.0,1727000.0,1231000.0,5754000.0,9727000.0,1909000.0,772400.0,2286000.0,2220000.0,2.4269999999999997E8,
2726000.0,1727000.0,1231000.0,5751000.0,9695000.0,1915000.0,774900.0,2320000.0,2398000.0,2.4269999999999997E8,
2724000.0,1728000.0,1232000.0,5747000.0,9727000.0,1896000.0,783700.0,2402000.0,2295000.0,2.4269999999999997E8,
2739000.0,1732000.0,1233000.0,5747000.0,9681000.0,1893000.0,791800.0,2436000.0,2331000.0,2.4269999999999997E8,
2735000.0,1734000.0,1235000.0,5742000.0,9686000.0,1879000.0,786900.0,2463000.0,2304000.0,2.4269999999999997E8,
2694000.0,1737000.0,1234000.0,5756000.0,9663000.0,1892000.0,807500.0,2436000.0,2298000.0,2.4279999999999997E8,
2685000.0,1737000.0,1238000.0,5751000.0,9621000.0,1886000.0,807500.0,2453000.0,2281000.0,2.4279999999999997E8,
2680000.0,1738000.0,1241000.0,5751000.0,9578000.0,1886000.0,794400.0,2453000.0,2281000.0,2.4289999999999997E8,
2677000.0,1741000.0,1242000.0,5751000.0,9569000.0,2007000.0,669600.0,2460000.0,2264000.0,2.4289999999999997E8,
2668000.0,1746000.0,1245000.0,5751000.0,9556000.0,2012000.0,664700.0,2491000.0,2215000.0,2.4289999999999997E8,
2715000.0,1747000.0,1248000.0,5751000.0,9533000.0,2000000.0,669200.0,2531000.0,2218000.0,2.4289999999999997E8,
2711000.0,1750000.0,1248000.0,5746000.0,9504000.0,2005000.0,666000.0,2540000.0,2203000.0,2.4289999999999997E8,
2691000.0,1755000.0,1249000.0,5756000.0,9458000.0,2011000.0,658500.0,2561000.0,2289000.0,2.4299999999999997E8,
2688000.0,1757000.0,1250000.0,5736000.0,9387000.0,2008000.0,655900.0,2609000.0,2235000.0,2.4299999999999997E8,
2723000.0,1759000.0,1252000.0,5722000.0,9354000.0,2004000.0,664700.0,2674000.0,2189000.0,2.4299999999999997E8,
2718000.0,1762000.0,1253000.0,5712000.0,9334000.0,1998000.0,670700.0,2739000.0,2118000.0,2.4309999999999997E8,
2690000.0,1764000.0,1260000.0,5720000.0,9301000.0,2005000.0,681000.0,2799000.0,2002000.0,2.4309999999999997E8,
2705000.0,1769000.0,1262000.0,5747000.0,9294000.0,2000000.0,699200.0,2796000.0,2116000.0,2.4309999999999997E8,
2716000.0,1767000.0,1265000.0,5743000.0,9241000.0,2014000.0,684700.0,2790000.0,2137000.0,2.4309999999999997E8,
2712000.0,1763000.0,1265000.0,5740000.0,9193000.0,1998000.0,701200.0,2819000.0,2091000.0,2.4319999999999997E8,
2650000.0,1764000.0,1267000.0,5795000.0,9140000.0,1997000.0,696200.0,2827000.0,2082000.0,2.4319999999999997E8,
2647000.0,1765000.0,1270000.0,5795000.0,9100000.0,2004000.0,694800.0,2826000.0,2077000.0,2.4329999999999997E8,
2622000.0,1768000.0,1273000.0,5814000.0,9016000.0,2002000.0,684300.0,2830000.0,2069000.0,2.4339999999999997E8,
2618000.0,1769000.0,1258000.0,5809000.0,8987000.0,1996000.0,689200.0,2825000.0,2069000.0,2.4339999999999997E8,
2603000.0,1769000.0,1260000.0,5823000.0,9006000.0,1977000.0,1555000.0,1989000.0,2014000.0,2.4339999999999997E8,
2595000.0,1770000.0,1262000.0,5865000.0,8960000.0,1997000.0,1550000.0,2015000.0,2029000.0,2.4339999999999997E8,
2590000.0,1773000.0,1264000.0,5865000.0,8913000.0,1990000.0,1546000.0,2044000.0,2000000.0,2.4349999999999997E8,
2587000.0,1775000.0,1266000.0,5860000.0,8921000.0,1989000.0,1547000.0,2051000.0,1986000.0,2.4349999999999997E8,
2577000.0,1779000.0,1255000.0,5863000.0,1.0E7,876200.0,1540000.0,2045000.0,1962000.0,2.4349999999999997E8,
2566000.0,1780000.0,1256000.0,5864000.0,1.003E7,852100.0,1539000.0,2073000.0,1926000.0,2.4349999999999997E8,
2585000.0,1784000.0,1257000.0,5859000.0,1.002E7,848600.0,2222000.0,1432000.0,1903000.0,2.4349999999999997E8,
2530000.0,1788000.0,1258000.0,5910000.0,9999000.0,845200.0,2214000.0,1450000.0,1885000.0,2.4359999999999997E8,
2525000.0,1790000.0,1260000.0,5891000.0,9997000.0,837700.0,2206000.0,1481000.0,1848000.0,2.4359999999999997E8,
2555000.0,1794000.0,1260000.0,5877000.0,9972000.0,850600.0,2193000.0,1546000.0,1839000.0,2.4359999999999997E8,
2583000.0,1794000.0,1263000.0,5877000.0,9961000.0,844600.0,2205000.0,1573000.0,1922000.0,2.4359999999999997E8,
2627000.0,1798000.0,1265000.0,5869000.0,9968000.0,849800.0,2200000.0,1629000.0,1879000.0,2.4349999999999997E8,
2601000.0,1802000.0,1265000.0,5880000.0,9955000.0,849800.0,2200000.0,1637000.0,1851000.0,2.4349999999999997E8,
2601000.0,1798000.0,1270000.0,5880000.0,9933000.0,864300.0,2194000.0,1640000.0,1840000.0,2.4359999999999997E8,
2650000.0,1801000.0,1272000.0,5875000.0,9928000.0,869100.0,2192000.0,1672000.0,2037000.0,2.4349999999999997E8,
2689000.0,1799000.0,1275000.0,5875000.0,9873000.0,873800.0,2191000.0,1683000.0,2042000.0,2.4349999999999997E8,
2687000.0,1801000.0,1275000.0,5870000.0,9879000.0,872600.0,2186000.0,1710000.0,2014000.0,2.4349999999999997E8,
2705000.0,1802000.0,1276000.0,5865000.0,9880000.0,862500.0,2174000.0,1710000.0,2030000.0,2.4349999999999997E8,
2703000.0,1802000.0,1277000.0,5855000.0,9774000.0,868500.0,2168000.0,1755000.0,1986000.0,2.4359999999999997E8,
2682000.0,1803000.0,1277000.0,5870000.0,9785000.0,857700.0,2168000.0,1813000.0,1928000.0,2.4359999999999997E8,
2699000.0,1807000.0,1278000.0,5886000.0,9744000.0,852000.0,2168000.0,1824000.0,1988000.0,2.4359999999999997E8,
2697000.0,1807000.0,1280000.0,5886000.0,9659000.0,1108000.0,1912000.0,1847000.0,1965000.0,2.4369999999999997E8,
2691000.0,1812000.0,1281000.0,5882000.0,9640000.0,1114000.0,1906000.0,1858000.0,1939000.0,2.4369999999999997E8,
2729000.0,1812000.0,1283000.0,5882000.0,9607000.0,1113000.0,1905000.0,1898000.0,2011000.0,2.4369999999999997E8,
2721000.0,1818000.0,1284000.0,5877000.0,9595000.0,1113000.0,1936000.0,1906000.0,1966000.0,2.4379999999999997E8,
2762000.0,1823000.0,1285000.0,5889000.0,9908000.0,800400.0,2161000.0,1691000.0,2128000.0,2.4369999999999997E8,
2760000.0,1824000.0,1285000.0,5884000.0,9894000.0,811800.0,2583000.0,1330000.0,2055000.0,2.4369999999999997E8,
2790000.0,1825000.0,1286000.0,5884000.0,9886000.0,806000.0,2590000.0,1331000.0,2103000.0,2.4369999999999997E8,
2787000.0,1824000.0,1287000.0,5882000.0,9892000.0,800000.0,2590000.0,1331000.0,2103000.0,2.4369999999999997E8,
2774000.0,1835000.0,1290000.0,5862000.0,9875000.0,825600.0,2573000.0,1334000.0,2091000.0,2.4369999999999997E8,
2768000.0,1838000.0,1290000.0,5836000.0,9862000.0,821800.0,2576000.0,1384000.0,2032000.0,2.4369999999999997E8,
2762000.0,1840000.0,1291000.0,5829000.0,9830000.0,823000.0,2578000.0,1375000.0,2031000.0,2.4379999999999997E8,
2819000.0,1843000.0,1291000.0,5829000.0,9841000.0,841200.0,2555000.0,1369000.0,2055000.0,2.4369999999999997E8,
2811000.0,1844000.0,1292000.0,5836000.0,9817000.0,855900.0,2546000.0,1419000.0,1998000.0,2.4369999999999997E8,
2779000.0,1844000.0,1294000.0,5865000.0,9770000.0,2402000.0,999900.0,1425000.0,1992000.0,2.4379999999999997E8,
2773000.0,1847000.0,1295000.0,5858000.0,9770000.0,2402000.0,999900.0,1437000.0,1981000.0,2.4379999999999997E8,
2768000.0,1851000.0,1295000.0,5858000.0,9736000.0,2417000.0,992700.0,1434000.0,1973000.0,2.4379999999999997E8,
2765000.0,1852000.0,1272000.0,5848000.0,9749000.0,2410000.0,986600.0,1459000.0,1948000.0,2.4379999999999997E8,
2744000.0,1851000.0,1272000.0,5866000.0,9722000.0,2404000.0,991500.0,1454000.0,1930000.0,2.4389999999999997E8,
2742000.0,1850000.0,1274000.0,5846000.0,9706000.0,2409000.0,984500.0,1483000.0,1898000.0,2.4389999999999997E8,
2737000.0,1854000.0,1275000.0,5846000.0,9683000.0,2410000.0,978400.0,1524000.0,1857000.0,2.4389999999999997E8,
2662000.0,1860000.0,1276000.0,5904000.0,9658000.0,2398000.0,983300.0,1554000.0,1823000.0,2.4399999999999997E8,
2610000.0,1863000.0,1278000.0,5951000.0,9621000.0,2399000.0,986300.0,1577000.0,1791000.0,2.4399999999999997E8,
2608000.0,1863000.0,1280000.0,5942000.0,9575000.0,2396000.0,981000.0,1575000.0,1783000.0,2.4409999999999997E8,
2653000.0,1862000.0,1282000.0,5937000.0,9517000.0,2396000.0,987100.0,1579000.0,1858000.0,2.4409999999999997E8,
